0.07096774193548387	0.06451612903225806	0.07096774193548387	0.06451612903225806	0.7290322580645161	
0.05	0.05454545454545454	0.05	0.06363636363636363	0.7818181818181819	
0.06395348837209303	0.05813953488372093	0.06395348837209303	0.06976744186046512	0.7441860465116279	
0.019120458891013385	0.019120458891013385	0.019120458891013385	0.021032504780114723	0.9216061185468452	
0.052884615384615384	0.04807692307692308	0.04807692307692308	0.052884615384615384	0.7980769230769231	
0.040293040293040296	0.03663003663003663	0.03663003663003663	0.03663003663003663	0.8498168498168498	
0.0718562874251497	0.0658682634730539	0.0658682634730539	0.0718562874251497	0.7245508982035929	
0.06692913385826772	0.04330708661417323	0.047244094488188976	0.04330708661417323	0.7992125984251969	
0.07051282051282051	0.0641025641025641	0.07051282051282051	0.0641025641025641	0.7307692307692307	
0.03436426116838488	0.03436426116838488	0.037800687285223365	0.058419243986254296	0.8350515463917526	
0.05181347150259067	0.06735751295336788	0.05699481865284974	0.06735751295336788	0.7564766839378239	
0.09482758620689655	0.12931034482758622	0.11206896551724138	0.08620689655172414	0.5775862068965517	
0.04602510460251046	0.12552301255230125	0.04602510460251046	0.0502092050209205	0.7322175732217573	
0.030470914127423823	0.19667590027700832	0.027700831024930747	0.027700831024930747	0.7174515235457064	
0.024229074889867842	0.024229074889867842	0.024229074889867842	0.030837004405286344	0.8964757709251101	
0.05314009661835749	0.04830917874396135	0.06763285024154589	0.05314009661835749	0.7777777777777778	
0.12380952380952381	0.12380952380952381	0.09523809523809523	0.09523809523809523	0.5619047619047619	
0.08450704225352113	0.07042253521126761	0.07746478873239436	0.07042253521126761	0.6971830985915493	
0.05365853658536585	0.07317073170731707	0.07804878048780488	0.2780487804878049	0.5170731707317073	
0.08	0.08	0.088	0.096	0.656	
0.10833333333333334	0.10833333333333334	0.11666666666666667	0.20833333333333334	0.4583333333333333	
0.04779411764705882	0.04779411764705882	0.04044117647058824	0.04779411764705882	0.8161764705882353	
0.053763440860215055	0.053763440860215055	0.06451612903225806	0.05913978494623656	0.7688172043010753	
0.08403361344537816	0.08403361344537816	0.10084033613445378	0.10084033613445378	0.6302521008403361	
0.04105571847507331	0.03225806451612903	0.03225806451612903	0.03225806451612903	0.8621700879765396	
0.10434782608695652	0.08695652173913043	0.11304347826086956	0.08695652173913043	0.6086956521739131	
0.021484375	0.021484375	0.0234375	0.0234375	0.91015625	
0.10416666666666667	0.10416666666666667	0.11458333333333333	0.10416666666666667	0.5729166666666666	
0.0916030534351145	0.09923664122137404	0.07633587786259542	0.07633587786259542	0.6564885496183206	
0.10377358490566038	0.09433962264150944	0.10377358490566038	0.10377358490566038	0.5943396226415094	
0.041666666666666664	0.041666666666666664	0.05	0.04583333333333333	0.8208333333333333	
0.043478260869565216	0.04782608695652174	0.06086956521739131	0.04782608695652174	0.8	
0.07042253521126761	0.08450704225352113	0.08450704225352113	0.07042253521126761	0.6901408450704225	
0.05339805825242718	0.05825242718446602	0.05339805825242718	0.04854368932038835	0.7864077669902912	
0.04330708661417323	0.04330708661417323	0.047244094488188976	0.04330708661417323	0.8228346456692913	
0.027777777777777776	0.027777777777777776	0.030555555555555555	0.027777777777777776	0.8861111111111111	
0.02588235294117647	0.02588235294117647	0.023529411764705882	0.03058823529411765	0.8941176470588236	
